veh_lat_rnd,veh_long_rnd,start_time_mo,start_time_dayofwk,rides_on,rides_off
30.22,-97.79,9,6,112,131
30.22,-97.79,9,7,63,55
30.22,-97.79,10,1,58,69
30.22,-97.79,10,2,86,122
30.22,-97.79,10,3,75,91
30.22,-97.79,10,4,88,104
30.22,-97.79,10,5,76,79
30.22,-97.79,10,6,82,104
30.22,-97.79,10,7,90,80
30.22,-97.79,11,1,51,51
30.22,-97.79,11,2,85,76
30.22,-97.79,11,3,106,119
30.22,-97.79,11,4,127,121
30.22,-97.79,11,5,77,62
30.22,-97.79,11,6,110,117
30.22,-97.79,11,7,68,60
30.22,-97.79,12,1,38,38
30.22,-97.79,12,2,72,86
30.22,-97.79,12,3,98,93
30.22,-97.79,12,4,96,84
30.22,-97.79,12,5,120,125
30.22,-97.79,12,6,99,122
30.22,-97.79,12,7,72,68
30.22,-97.78,1,1,4,4
30.22,-97.78,1,2,11,8
30.22,-97.78,1,3,24,13
30.22,-97.78,1,4,19,12
30.22,-97.78,1,5,14,9
30.22,-97.78,1,6,17,6
30.22,-97.78,1,7,9,6
30.22,-97.78,8,1,7,9
30.22,-97.78,8,2,16,9
30.22,-97.78,8,3,27,18
30.22,-97.78,8,4,36,25
30.22,-97.78,8,5,12,11
30.22,-97.78,8,6,13,11
30.22,-97.78,8,7,10,2
30.22,-97.78,9,1,30,8
30.22,-97.78,9,2,48,20
30.22,-97.78,9,3,53,27
30.22,-97.78,9,4,67,49
30.22,-97.78,9,5,79,40
30.22,-97.78,9,6,76,31
30.22,-97.78,9,7,23,5
30.22,-97.78,10,1,48,16
30.22,-97.78,10,2,56,46
30.22,-97.78,10,3,73,32
30.22,-97.78,10,4,67,36
30.22,-97.78,10,5,61,45
30.22,-97.78,10,6,72,25
30.22,-97.78,10,7,58,28
30.22,-97.78,11,1,26,10
30.22,-97.78,11,2,52,45
30.22,-97.78,11,3,112,48
30.22,-97.78,11,4,84,38
30.22,-97.78,11,5,58,36
30.22,-97.78,11,6,80,30
30.22,-97.78,11,7,50,23
30.22,-97.78,12,1,25,4
30.22,-97.78,12,2,38,30
30.22,-97.78,12,3,50,32
30.22,-97.78,12,4,62,33
30.22,-97.78,12,5,72,43
30.22,-97.78,12,6,72,46
30.22,-97.78,12,7,49,18
30.22,-97.77,1,1,539,560
30.22,-97.77,1,2,1026,1036
30.22,-97.77,1,3,1242,1279
30.22,-97.77,1,4,998,1077
30.22,-97.77,1,5,1157,1213
30.22,-97.77,1,6,1058,1043
30.22,-97.77,1,7,650,622
30.22,-97.77,8,1,1111,1144
30.22,-97.77,8,2,2434,2412
30.22,-97.77,8,3,2354,2412
30.22,-97.77,8,4,2391,2433
30.22,-97.77,8,5,1216,1222
30.22,-97.77,8,6,1209,1191
30.22,-97.77,8,7,649,679
30.22,-97.77,9,1,2022,2071
30.22,-97.77,9,2,3931,3932
30.22,-97.77,9,3,4705,4834
30.22,-97.77,9,4,4596,4667
30.22,-97.77,9,5,5840,5879
30.22,-97.77,9,6,5711,5736
30.22,-97.77,9,7,3069,3021
30.22,-97.77,10,1,3237,3319
30.22,-97.77,10,2,5614,5822
30.22,-97.77,10,3,4726,4729
30.22,-97.77,10,4,4674,4863
30.22,-97.77,10,5,4692,4790
30.22,-97.77,10,6,4766,4831
30.22,-97.77,10,7,4376,4391
30.22,-97.77,11,1,2134,2315
30.22,-97.77,11,2,4833,4869
30.22,-97.77,11,3,5787,6007
30.22,-97.77,11,4,5879,6089
30.22,-97.77,11,5,3858,3948
30.22,-97.77,11,6,5594,5667
30.22,-97.77,11,7,3068,3156
30.22,-97.77,12,1,1900,1975
30.22,-97.77,12,2,4155,4238
30.22,-97.77,12,3,4629,4746
30.22,-97.77,12,4,4390,4495
30.22,-97.77,12,5,5687,5792
30.22,-97.77,12,6,5802,5825
30.22,-97.77,12,7,3502,3612
30.22,-97.76,1,1,167,173
30.22,-97.76,1,2,254,253
30.22,-97.76,1,3,331,342
30.22,-97.76,1,4,267,282
30.22,-97.76,1,5,258,274
30.22,-97.76,1,6,233,254
30.22,-97.76,1,7,224,216
30.22,-97.76,8,1,324,330
30.22,-97.76,8,2,545,557
30.22,-97.76,8,3,547,546
30.22,-97.76,8,4,582,590
30.22,-97.76,8,5,276,301
30.22,-97.76,8,6,292,314
30.22,-97.76,8,7,205,206
30.22,-97.76,9,1,643,708
30.22,-97.76,9,2,921,927
30.22,-97.76,9,3,1080,1074
30.22,-97.76,9,4,993,1032
30.22,-97.76,9,5,1410,1433
30.22,-97.76,9,6,1378,1349
30.22,-97.76,9,7,958,933
30.22,-97.76,10,1,1039,1008
30.22,-97.76,10,2,1275,1393
30.22,-97.76,10,3,1052,1094
30.22,-97.76,10,4,1042,1092
30.22,-97.76,10,5,1185,1220
30.22,-97.76,10,6,1188,1175
30.22,-97.76,10,7,1237,1257
30.22,-97.76,11,1,707,751
30.22,-97.76,11,2,1132,1233
30.22,-97.76,11,3,1375,1505
30.22,-97.76,11,4,1367,1480
30.22,-97.76,11,5,1107,1153
30.22,-97.76,11,6,1520,1584
30.22,-97.76,11,7,1013,1004
30.22,-97.76,12,1,590,597
30.22,-97.76,12,2,1151,1173
30.22,-97.76,12,3,1252,1238
30.22,-97.76,12,4,1181,1247
30.22,-97.76,12,5,1484,1577
30.22,-97.76,12,6,1603,1698
30.22,-97.76,12,7,1249,1259
30.22,-97.75,1,1,11,5
30.22,-97.75,1,2,20,23
30.22,-97.75,1,3,26,26
30.22,-97.75,1,4,27,18
30.22,-97.75,1,5,22,18
30.22,-97.75,1,6,25,25
30.22,-97.75,1,7,11,9
30.22,-97.75,8,1,25,21
30.22,-97.75,8,2,120,74
30.22,-97.75,8,3,89,93
30.22,-97.75,8,4,89,64
30.22,-97.75,8,5,50,35
30.22,-97.75,8,6,46,33
30.22,-97.75,8,7,14,14
30.22,-97.75,9,1,42,42
30.22,-97.75,9,2,128,108
30.22,-97.75,9,3,162,126
30.22,-97.75,9,4,194,154
30.22,-97.75,9,5,225,164
30.22,-97.75,9,6,187,141
30.22,-97.75,9,7,59,60
30.22,-97.75,10,1,77,42
30.22,-97.75,10,2,208,147
30.22,-97.75,10,3,148,116
30.22,-97.75,10,4,170,130
30.22,-97.75,10,5,184,140
30.22,-97.75,10,6,178,122
30.22,-97.75,10,7,75,64
30.22,-97.75,11,1,34,27
30.22,-97.75,11,2,166,109
30.22,-97.75,11,3,204,134
30.22,-97.75,11,4,204,142
30.22,-97.75,11,5,117,90
30.22,-97.75,11,6,159,140
30.22,-97.75,11,7,58,48
30.22,-97.75,12,1,32,21
30.22,-97.75,12,2,146,104
30.22,-97.75,12,3,145,111
30.22,-97.75,12,4,109,100
30.22,-97.75,12,5,159,124
30.22,-97.75,12,6,200,133
30.22,-97.75,12,7,46,59
30.22,-97.74,1,1,262,255
30.22,-97.74,1,2,480,478
30.22,-97.74,1,3,813,719
30.22,-97.74,1,4,676,614
30.22,-97.74,1,5,617,548
30.22,-97.74,1,6,561,496
30.22,-97.74,1,7,331,289
30.22,-97.74,8,1,594,534
30.22,-97.74,8,2,1409,1267
30.22,-97.74,8,3,1431,1321
30.22,-97.74,8,4,1511,1393
30.22,-97.74,8,5,744,667
30.22,-97.74,8,6,720,586
30.22,-97.74,8,7,410,397
30.22,-97.74,9,1,1034,998
30.22,-97.74,9,2,2401,2259
30.22,-97.74,9,3,2983,2781
30.22,-97.74,9,4,3184,2996
30.22,-97.74,9,5,3931,3590
30.22,-97.74,9,6,3587,3290
30.22,-97.74,9,7,1560,1425
30.22,-97.74,10,1,1646,1477
30.22,-97.74,10,2,3908,3614
30.22,-97.74,10,3,3000,2856
30.22,-97.74,10,4,2967,2798
30.22,-97.74,10,5,3142,3053
30.22,-97.74,10,6,2997,2649
30.22,-97.74,10,7,2156,1898
30.22,-97.74,11,1,1259,1080
30.22,-97.74,11,2,2996,2882
30.22,-97.74,11,3,3827,3590
30.22,-97.74,11,4,3856,3484
30.22,-97.74,11,5,2620,2402
30.22,-97.74,11,6,3311,3038
30.22,-97.74,11,7,1707,1543
30.22,-97.74,12,1,945,795
30.22,-97.74,12,2,2686,2483
30.22,-97.74,12,3,2771,2554
30.22,-97.74,12,4,2792,2525
30.22,-97.74,12,5,3508,3138
30.22,-97.74,12,6,3681,3291
30.22,-97.74,12,7,1838,1592
30.22,-97.72,1,1,6,10
30.22,-97.72,1,2,8,11
30.22,-97.72,1,3,35,29
30.22,-97.72,1,4,27,28
30.22,-97.72,1,5,18,20
30.22,-97.72,1,6,10,10
30.22,-97.72,1,7,5,7
30.22,-97.72,8,1,22,15
30.22,-97.72,8,2,56,74
30.22,-97.72,8,3,80,77
30.22,-97.72,8,4,33,53
30.22,-97.72,8,5,35,36
30.22,-97.72,8,6,11,19
30.22,-97.72,8,7,17,20
30.22,-97.72,9,1,32,29
30.22,-97.72,9,2,67,77
30.22,-97.72,9,3,121,158
30.22,-97.72,9,4,117,128
30.22,-97.72,9,5,129,151
30.22,-97.72,9,6,146,155
30.22,-97.72,9,7,42,38
30.22,-97.72,10,1,39,47
30.22,-97.72,10,2,128,152
30.22,-97.72,10,3,118,142
30.22,-97.72,10,4,116,139
30.22,-97.72,10,5,105,124
30.22,-97.72,10,6,89,113
30.22,-97.72,10,7,57,55
30.22,-97.72,11,1,17,22
30.22,-97.72,11,2,98,105
30.22,-97.72,11,3,138,170
30.22,-97.72,11,4,87,104
30.22,-97.72,11,5,61,65
30.22,-97.72,11,6,61,68
30.22,-97.72,11,7,22,30
30.22,-97.72,12,1,21,21
30.22,-97.72,12,2,66,87
30.22,-97.72,12,3,81,86
30.22,-97.72,12,4,98,111
30.22,-97.72,12,5,99,111
30.22,-97.72,12,6,80,67
30.22,-97.72,12,7,34,30
30.22,-97.71,1,1,35,37
30.22,-97.71,1,2,48,43
30.22,-97.71,1,3,169,149
30.22,-97.71,1,4,132,117
30.22,-97.71,1,5,126,126
30.22,-97.71,1,6,50,37
30.22,-97.71,1,7,37,26
30.22,-97.71,8,1,81,72
30.22,-97.71,8,2,208,204
30.22,-97.71,8,3,237,238
30.22,-97.71,8,4,198,173
30.22,-97.71,8,5,142,117
30.22,-97.71,8,6,75,92
30.22,-97.71,8,7,58,52
30.22,-97.71,9,1,92,114
30.22,-97.71,9,2,327,314
30.22,-97.71,9,3,507,523
30.22,-97.71,9,4,524,464
30.22,-97.71,9,5,541,567
30.22,-97.71,9,6,566,555
30.22,-97.71,9,7,136,165
30.22,-97.71,10,1,180,206
30.22,-97.71,10,2,665,684
30.22,-97.71,10,3,538,518
30.22,-97.71,10,4,527,463
30.22,-97.71,10,5,468,473
30.22,-97.71,10,6,461,399
30.22,-97.71,10,7,212,219
30.22,-97.71,11,1,95,123
30.22,-97.71,11,2,491,433
30.22,-97.71,11,3,747,704
30.22,-97.71,11,4,502,472
30.22,-97.71,11,5,352,332
30.22,-97.71,11,6,336,357
30.22,-97.71,11,7,208,199
30.22,-97.71,12,1,96,103
30.22,-97.71,12,2,408,335
30.22,-97.71,12,3,436,441
30.22,-97.71,12,4,442,394
30.22,-97.71,12,5,510,434
30.22,-97.71,12,6,444,434
30.22,-97.71,12,7,162,150
30.22,-97.7,1,1,32,43
30.22,-97.7,1,2,61,79
30.22,-97.7,1,3,69,106
30.22,-97.7,1,4,75,130
30.22,-97.7,1,5,78,167
30.22,-97.7,1,6,41,60
30.22,-97.7,1,7,27,36
30.22,-97.7,8,1,66,91
30.22,-97.7,8,2,159,259
30.22,-97.7,8,3,168,267
30.22,-97.7,8,4,141,264
30.22,-97.7,8,5,79,148
30.22,-97.7,8,6,77,128
30.22,-97.7,8,7,34,48
30.22,-97.7,9,1,189,199
30.22,-97.7,9,2,277,467
30.22,-97.7,9,3,373,552
30.22,-97.7,9,4,278,428
30.22,-97.7,9,5,381,585
30.22,-97.7,9,6,409,616
30.22,-97.7,9,7,169,289
30.22,-97.7,10,1,267,314
30.22,-97.7,10,2,380,783
30.22,-97.7,10,3,361,557
30.22,-97.7,10,4,344,610
30.22,-97.7,10,5,358,625
30.22,-97.7,10,6,351,545
30.22,-97.7,10,7,256,357
30.22,-97.7,11,1,184,215
30.22,-97.7,11,2,305,699
30.22,-97.7,11,3,363,656
30.22,-97.7,11,4,425,702
30.22,-97.7,11,5,262,505
30.22,-97.7,11,6,345,587
30.22,-97.7,11,7,245,308
30.22,-97.7,12,1,129,144
30.22,-97.7,12,2,278,394
30.22,-97.7,12,3,320,538
30.22,-97.7,12,4,331,536
30.22,-97.7,12,5,368,642
30.22,-97.7,12,6,377,610
30.22,-97.7,12,7,214,295
30.22,-97.69,1,1,44,32
30.22,-97.69,1,2,70,66
30.22,-97.69,1,3,70,65
30.22,-97.69,1,4,99,102
30.22,-97.69,1,5,98,92
30.22,-97.69,1,6,69,70
30.22,-97.69,1,7,47,42
30.22,-97.69,8,1,64,59
30.22,-97.69,8,2,205,207
30.22,-97.69,8,3,214,198
30.22,-97.69,8,4,168,165
30.22,-97.69,8,5,88,94
30.22,-97.69,8,6,91,80
30.22,-97.69,8,7,37,28
30.22,-97.69,9,1,177,150
30.22,-97.69,9,2,362,330
30.22,-97.69,9,3,420,427
30.22,-97.69,9,4,327,351
30.22,-97.69,9,5,479,512
30.22,-97.69,9,6,494,482
30.22,-97.69,9,7,223,180
30.22,-97.69,10,1,175,158
30.22,-97.69,10,2,535,497
30.22,-97.69,10,3,338,340
30.22,-97.69,10,4,375,406
30.22,-97.69,10,5,349,348
30.22,-97.69,10,6,364,344
30.22,-97.69,10,7,221,195
30.22,-97.69,11,1,128,127
30.22,-97.69,11,2,453,451
30.22,-97.69,11,3,449,432
30.22,-97.69,11,4,396,415
30.22,-97.69,11,5,318,339
30.22,-97.69,11,6,406,365
30.22,-97.69,11,7,227,200
30.22,-97.69,12,1,104,102
30.22,-97.69,12,2,308,322
30.22,-97.69,12,3,361,392
30.22,-97.69,12,4,353,389
30.22,-97.69,12,5,471,438
30.22,-97.69,12,6,442,432
30.22,-97.69,12,7,255,214
30.22,-97.68,9,3,0,0
30.22,-97.68,10,4,1,0
30.22,-97.68,10,5,0,0
30.22,-97.68,11,1,1,1
30.22,-97.68,11,2,2,1
30.22,-97.68,11,4,1,0
30.22,-97.68,12,2,1,2
30.22,-97.68,12,3,0,1
30.22,-97.68,12,5,0,0
30.22,-97.67,1,3,2,0
30.22,-97.67,1,4,10,7
30.22,-97.67,1,5,8,7
30.22,-97.67,1,6,4,4
30.22,-97.67,1,7,0,0
30.22,-97.67,8,2,0,0
30.22,-97.67,8,3,1,2
30.22,-97.67,8,4,2,2
30.22,-97.67,8,5,1,1
30.22,-97.67,8,6,1,1
30.22,-97.67,9,2,1,1
30.22,-97.67,9,3,5,5
30.22,-97.67,9,4,9,9
30.22,-97.67,9,5,13,11
30.22,-97.67,9,6,7,7
30.22,-97.67,10,2,5,3
30.22,-97.67,10,3,2,2
30.22,-97.67,10,4,8,10
30.22,-97.67,10,5,9,9
30.22,-97.67,10,6,10,10
30.22,-97.67,11,2,3,6
30.22,-97.67,11,3,9,6
30.22,-97.67,11,4,29,32
30.22,-97.67,11,5,11,6
30.22,-97.67,11,6,3,3
30.22,-97.67,11,7,3,0
30.22,-97.67,12,2,3,2
30.22,-97.67,12,3,4,4
30.22,-97.67,12,4,18,22
30.22,-97.67,12,5,22,25
30.22,-97.67,12,6,27,30
30.22,-97.67,12,7,6,4
30.22,-97.66,1,1,1,1
30.22,-97.66,1,2,1,0
30.22,-97.66,1,3,1,0
30.22,-97.66,1,4,1,1
30.22,-97.66,1,5,1,2
30.22,-97.66,1,6,0,0
30.22,-97.66,1,7,4,0
30.22,-97.66,8,2,1,1
30.22,-97.66,8,3,2,4
30.22,-97.66,8,4,1,0
30.22,-97.66,8,5,1,1
30.22,-97.66,8,6,2,0
30.22,-97.66,9,1,2,1
30.22,-97.66,9,2,3,0
30.22,-97.66,9,3,4,0
30.22,-97.66,9,4,9,3
30.22,-97.66,9,5,4,7
30.22,-97.66,9,6,0,5
30.22,-97.66,9,7,3,3
30.22,-97.66,10,1,6,2
30.22,-97.66,10,2,2,0
30.22,-97.66,10,3,9,3
30.22,-97.66,10,4,17,4
30.22,-97.66,10,5,8,1
30.22,-97.66,10,6,7,1
30.22,-97.66,10,7,1,3
30.22,-97.66,11,1,3,0
30.22,-97.66,11,2,2,15
30.22,-97.66,11,3,13,0
30.22,-97.66,11,4,11,36
30.22,-97.66,11,5,15,2
30.22,-97.66,11,6,11,3
30.22,-97.66,11,7,2,3
30.22,-97.66,12,1,2,0
30.22,-97.66,12,2,6,1
30.22,-97.66,12,3,3,5
30.22,-97.66,12,4,1,1
30.22,-97.66,12,5,6,1
30.22,-97.66,12,6,16,4
30.22,-97.66,12,7,3,1
30.23,-97.94,11,2,0,0
30.23,-97.93,12,2,0,0
30.23,-97.89,1,3,0,0
30.23,-97.89,1,4,0,0
30.23,-97.89,8,4,0,0
30.23,-97.89,9,4,0,0
30.23,-97.89,9,6,0,0
30.23,-97.89,10,2,0,0
30.23,-97.89,10,3,0,1
30.23,-97.89,10,4,0,0
30.23,-97.89,10,5,0,0
30.23,-97.89,10,6,0,0
30.23,-97.89,11,2,0,0
30.23,-97.89,11,3,0,0
30.23,-97.89,11,4,0,0
30.23,-97.89,11,5,1,1
30.23,-97.89,11,6,0,0
30.23,-97.89,12,2,0,0
30.23,-97.89,12,3,0,0
30.23,-97.89,12,4,0,1
30.23,-97.89,12,5,0,0
30.23,-97.89,12,6,0,0
30.23,-97.88,1,1,23,15
30.23,-97.88,1,2,16,17
30.23,-97.88,1,3,29,31
30.23,-97.88,1,4,43,45
30.23,-97.88,1,5,29,33
30.23,-97.88,1,6,39,36
30.23,-97.88,1,7,33,36
30.23,-97.88,8,1,52,52
30.23,-97.88,8,2,83,97
30.23,-97.88,8,3,88,106
30.23,-97.88,8,4,107,132
30.23,-97.88,8,5,32,36
30.23,-97.88,8,6,47,47
30.23,-97.88,8,7,25,20
30.23,-97.88,9,1,167,165
30.23,-97.88,9,2,168,184
30.23,-97.88,9,3,186,222
30.23,-97.88,9,4,240,270
30.23,-97.88,9,5,285,312
30.23,-97.88,9,6,187,204
30.23,-97.88,9,7,102,96
30.23,-97.88,10,1,152,162
30.23,-97.88,10,2,174,193
30.23,-97.88,10,3,190,214
30.23,-97.88,10,4,201,212
30.23,-97.88,10,5,195,220
30.23,-97.88,10,6,173,188
30.23,-97.88,10,7,130,116
30.23,-97.88,11,1,110,133
30.23,-97.88,11,2,161,196
30.23,-97.88,11,3,229,257
30.23,-97.88,11,4,250,287
30.23,-97.88,11,5,247,272
30.23,-97.88,11,6,159,206
30.23,-97.88,11,7,119,171
30.23,-97.88,12,1,106,105
30.23,-97.88,12,2,151,177
30.23,-97.88,12,3,108,126
30.23,-97.88,12,4,181,199
30.23,-97.88,12,5,222,268
30.23,-97.88,12,6,183,224
30.23,-97.88,12,7,128,129
30.23,-97.87,1,1,6,14
30.23,-97.87,1,2,5,4
30.23,-97.87,1,3,7,10
30.23,-97.87,1,4,6,4
30.23,-97.87,1,5,5,3
30.23,-97.87,1,6,7,5
30.23,-97.87,1,7,3,1
30.23,-97.87,8,1,2,2
30.23,-97.87,8,2,12,14
30.23,-97.87,8,3,16,16
30.23,-97.87,8,4,15,13
30.23,-97.87,8,5,3,7
30.23,-97.87,8,6,11,5
30.23,-97.87,8,7,2,3
30.23,-97.87,9,1,5,5
30.23,-97.87,9,2,15,9
30.23,-97.87,9,3,41,32
30.23,-97.87,9,4,29,25
30.23,-97.87,9,5,33,33
30.23,-97.87,9,6,39,51
30.23,-97.87,9,7,12,6
30.23,-97.87,10,1,9,5
30.23,-97.87,10,2,25,23
30.23,-97.87,10,3,38,38
30.23,-97.87,10,4,27,21
30.23,-97.87,10,5,20,31
30.23,-97.87,10,6,27,23
30.23,-97.87,10,7,20,10
30.23,-97.87,11,1,6,4
30.23,-97.87,11,2,22,19
30.23,-97.87,11,3,30,25
30.23,-97.87,11,4,29,30
30.23,-97.87,11,5,29,24
30.23,-97.87,11,6,42,31
30.23,-97.87,11,7,13,11
30.23,-97.87,12,1,6,4
30.23,-97.87,12,2,24,28
30.23,-97.87,12,3,26,24
30.23,-97.87,12,4,34,24
30.23,-97.87,12,5,31,30
30.23,-97.87,12,6,49,42
30.23,-97.87,12,7,15,16
30.23,-97.86,1,1,1,2
30.23,-97.86,1,2,48,53
30.23,-97.86,1,3,110,68
30.23,-97.86,1,4,87,98
30.23,-97.86,1,5,72,77
30.23,-97.86,1,6,74,56
30.23,-97.86,1,7,7,8
30.23,-97.86,8,1,4,4
30.23,-97.86,8,2,207,199
30.23,-97.86,8,3,230,182
30.23,-97.86,8,4,280,225
30.23,-97.86,8,5,101,61
30.23,-97.86,8,6,92,94
30.23,-97.86,8,7,3,2
30.23,-97.86,9,1,11,12
30.23,-97.86,9,2,322,267
30.23,-97.86,9,3,415,365
30.23,-97.86,9,4,308,378
30.23,-97.86,9,5,463,432
30.23,-97.86,9,6,463,428
30.23,-97.86,9,7,16,20
30.23,-97.86,10,1,19,22
30.23,-97.86,10,2,534,450
30.23,-97.86,10,3,420,415
30.23,-97.86,10,4,448,412
30.23,-97.86,10,5,412,334
30.23,-97.86,10,6,382,338
30.23,-97.86,10,7,18,30
30.23,-97.86,11,1,11,11
30.23,-97.86,11,2,433,406
30.23,-97.86,11,3,484,456
30.23,-97.86,11,4,502,410
30.23,-97.86,11,5,329,333
30.23,-97.86,11,6,318,271
30.23,-97.86,11,7,17,19
30.23,-97.86,12,1,3,3
30.23,-97.86,12,2,295,226
30.23,-97.86,12,3,320,280
30.23,-97.86,12,4,319,300
30.23,-97.86,12,5,391,338
30.23,-97.86,12,6,314,284
30.23,-97.86,12,7,19,15
30.23,-97.85,1,2,0,0
30.23,-97.85,1,3,0,0
30.23,-97.85,1,4,1,0
30.23,-97.85,1,5,1,0
30.23,-97.85,1,6,1,0
30.23,-97.85,8,2,1,1
30.23,-97.85,8,3,1,1
30.23,-97.85,8,4,2,0
30.23,-97.85,8,5,1,0
30.23,-97.85,9,2,1,2
30.23,-97.85,9,3,2,1
30.23,-97.85,9,4,1,0
30.23,-97.85,9,5,3,1
30.23,-97.85,9,6,0,0
30.23,-97.85,10,2,3,2
30.23,-97.85,10,3,1,2
30.23,-97.85,10,4,5,1
30.23,-97.85,10,5,4,1
30.23,-97.85,10,6,0,0
30.23,-97.85,11,2,3,1
30.23,-97.85,11,3,3,0
30.23,-97.85,11,4,3,0
30.23,-97.85,11,5,4,0
30.23,-97.85,11,6,1,0
30.23,-97.85,12,2,1,1
30.23,-97.85,12,3,1,1
30.23,-97.85,12,4,1,3
30.23,-97.85,12,5,1,1
30.23,-97.85,12,6,1,2
30.23,-97.84,1,1,44,38
30.23,-97.84,1,2,85,78
30.23,-97.84,1,3,121,102
30.23,-97.84,1,4,110,74
30.23,-97.84,1,5,102,78
30.23,-97.84,1,6,80,57
30.23,-97.84,1,7,55,64
30.23,-97.84,8,1,76,74
30.23,-97.84,8,2,179,163
30.23,-97.84,8,3,163,123
30.23,-97.84,8,4,223,184
30.23,-97.84,8,5,78,67
30.23,-97.84,8,6,77,62
30.23,-97.84,8,7,79,65
30.23,-97.84,9,1,246,208
30.23,-97.84,9,2,343,302
30.23,-97.84,9,3,397,326
30.23,-97.84,9,4,387,342
30.23,-97.84,9,5,532,403
30.23,-97.84,9,6,519,425
30.23,-97.84,9,7,261,216
30.23,-97.84,10,1,409,332
30.23,-97.84,10,2,526,451
30.23,-97.84,10,3,401,355
30.23,-97.84,10,4,416,393
30.23,-97.84,10,5,372,289
30.23,-97.84,10,6,397,334
30.23,-97.84,10,7,394,319
30.23,-97.84,11,1,254,234
30.23,-97.84,11,2,404,341
30.23,-97.84,11,3,620,541
30.23,-97.84,11,4,513,434
30.23,-97.84,11,5,327,284
30.23,-97.84,11,6,392,304
30.23,-97.84,11,7,339,291
30.23,-97.84,12,1,191,167
30.23,-97.84,12,2,361,304
30.23,-97.84,12,3,281,238
30.23,-97.84,12,4,332,252
30.23,-97.84,12,5,356,291
30.23,-97.84,12,6,354,290
30.23,-97.84,12,7,386,310
30.23,-97.83,1,1,0,1
30.23,-97.83,1,2,2,4
30.23,-97.83,1,3,1,2
30.23,-97.83,1,4,2,2
30.23,-97.83,1,5,1,1
30.23,-97.83,1,6,5,0
30.23,-97.83,1,7,3,3
30.23,-97.83,8,1,0,1
30.23,-97.83,8,2,4,2
30.23,-97.83,8,3,3,7
30.23,-97.83,8,4,7,3
30.23,-97.83,8,5,1,3
30.23,-97.83,8,6,4,1
30.23,-97.83,8,7,4,2
30.23,-97.83,9,1,2,3
30.23,-97.83,9,2,4,4
30.23,-97.83,9,3,19,6
30.23,-97.83,9,4,13,9
30.23,-97.83,9,5,15,5
30.23,-97.83,9,6,5,14
30.23,-97.83,9,7,6,6
30.23,-97.83,10,1,3,5
30.23,-97.83,10,2,6,9
30.23,-97.83,10,3,20,9
30.23,-97.83,10,4,12,7
30.23,-97.83,10,5,5,6
30.23,-97.83,10,6,13,9
30.23,-97.83,10,7,14,12
30.23,-97.83,11,1,8,8
30.23,-97.83,11,2,18,9
30.23,-97.83,11,3,17,16
30.23,-97.83,11,4,15,5
30.23,-97.83,11,5,7,9
30.23,-97.83,11,6,19,8
30.23,-97.83,11,7,10,3
30.23,-97.83,12,1,3,2
30.23,-97.83,12,2,6,5
30.23,-97.83,12,3,11,15
30.23,-97.83,12,4,12,12
30.23,-97.83,12,5,16,20
30.23,-97.83,12,6,14,13
30.23,-97.83,12,7,10,10
30.23,-97.82,1,1,31,45
30.23,-97.82,1,2,104,111
30.23,-97.82,1,3,88,102
30.23,-97.82,1,4,108,98
30.23,-97.82,1,5,81,102
30.23,-97.82,1,6,63,61
30.23,-97.82,1,7,64,77
30.23,-97.82,8,1,58,66
30.23,-97.82,8,2,117,118
30.23,-97.82,8,3,136,134
30.23,-97.82,8,4,184,195
30.23,-97.82,8,5,68,67
30.23,-97.82,8,6,49,43
30.23,-97.82,8,7,60,79
30.23,-97.82,9,1,159,188
30.23,-97.82,9,2,239,238
30.23,-97.82,9,3,222,258
30.23,-97.82,9,4,303,326
30.23,-97.82,9,5,372,394
30.23,-97.82,9,6,418,440
30.23,-97.82,9,7,209,229
30.23,-97.82,10,1,239,279
30.23,-97.82,10,2,363,415
30.23,-97.82,10,3,248,294
30.23,-97.82,10,4,289,323
30.23,-97.82,10,5,262,273
30.23,-97.82,10,6,318,361
30.23,-97.82,10,7,326,346
30.23,-97.82,11,1,190,221
30.23,-97.82,11,2,310,347
30.23,-97.82,11,3,427,505
30.23,-97.82,11,4,372,418
30.23,-97.82,11,5,264,267
30.23,-97.82,11,6,382,489
30.23,-97.82,11,7,297,328
30.23,-97.82,12,1,145,132
30.23,-97.82,12,2,315,348
30.23,-97.82,12,3,233,257
30.23,-97.82,12,4,333,329
30.23,-97.82,12,5,366,358
30.23,-97.82,12,6,322,374
30.23,-97.82,12,7,291,309
30.23,-97.81,1,1,0,1
30.23,-97.81,1,2,1,4
30.23,-97.81,1,3,0,2
30.23,-97.81,1,4,0,7
30.23,-97.81,1,5,1,7
30.23,-97.81,1,6,1,6
30.23,-97.81,1,7,1,4
30.23,-97.81,8,1,2,8
30.23,-97.81,8,2,1,15
30.23,-97.81,8,3,1,8
30.23,-97.81,8,4,3,14
30.23,-97.81,8,5,0,5
30.23,-97.81,8,6,1,8
30.23,-97.81,8,7,1,5
30.23,-97.81,9,1,2,11
30.23,-97.81,9,2,1,17
30.23,-97.81,9,3,2,22
30.23,-97.81,9,4,1,22
30.23,-97.81,9,5,4,23
30.23,-97.81,9,6,8,45
30.23,-97.81,9,7,1,14
30.23,-97.81,10,1,8,19
30.23,-97.81,10,2,4,29
30.23,-97.81,10,3,3,15
30.23,-97.81,10,4,2,20
