"","STOP_ID","STOP_NAME","STOP_ABBR","STREET_NMB","ON_STREET","AT_STREET","CITY","ZIP","BAY","STOP_TYPE","PLACEMENT","CORNER","STATUS","LATITUDE","LONGITUDE","SOURCE","SOURCEDATE","bus_lat_bin","bus_long_bin","bus_grid_cell"
"999",2266,"643 Oltorf/East Side","S2266G","000643","OLTORF","EAST SIDE","AUSTIN",78704,"","Bus Stop","Nearside","Southwest","Active",30.23666,-97.74904,"Capital Metro","2017-08-17",2,1,"2-1"
"1000",2271,"2503 Oltorf/Pleasant Valley","S3208","002503","OLTORF","PLEASANT VALLEY","AUSTIN",78741,"","Bus Stop","Nearside","Southwest","Active",30.22749958,-97.72807052,"Capital Metro","2017-08-17",2,2,"2-2"
"1001",2273,"4527 Oltorf/Wickersham","S3210","004527","OLTORF","WICKERSHAM","AUSTIN",78741,"","Bus Stop","Nearside","Southwest","Active",30.2256375,-97.7245657,"Capital Metro","2017-08-17",2,2,"2-2"
"1002",2274,"4809 Oltorf/Sunridge","S3211","004809","OLTORF","SUNRIDGE","AUSTIN",78741,"","Bus Stop","Nearside","Southwest","Active",30.22324923,-97.72253005,"Capital Metro","2017-08-17",2,2,"2-2"
"1003",2275,"5413 Oltorf/Alvin Devane","S3212","005413","OLTORF","ALVIN DEVANE","AUSTIN",78741,"","Bus Stop","Nearside","Southwest","Active",30.21915959,-97.71897338,"Capital Metro","2017-08-17",2,2,"2-2"
"1004",2276,"6001 Oltorf/Alvin Devane","S3213","006001","OLTORF","ALVIN DEVANE","AUSTIN",78741,"","Bus Stop","Mid-Block","Southeast","Active",30.21748537,-97.71550437,"Capital Metro","2017-08-17",2,2,"2-2"
"1005",2277,"6101 Oltorf/Alvin Devane","S3214","006101","OLTORF","ALVIN DEVANE","AUSTIN",78741,"","Bus Stop","Mid-Block","Southeast","Active",30.2162722,-97.71299002,"Capital Metro","2017-08-17",2,2,"2-2"
"1006",2279,"2421 Grove/Montopolis","S3216","002421","GROVE","MONTOPOLIS","AUSTIN",78741,"","Bus Stop","Farside","Northeast","Active",30.22057923,-97.7070575,"Capital Metro","2017-08-17",2,2,"2-2"
"1007",2280,"Grove/Riverside","S1109","001900","GROVE","RIVERSIDE","AUSTIN",78741,"","Bus Stop","Mid-Block","Northeast","Active",30.22821684,-97.70704639,"Capital Metro","2017-08-17",2,2,"2-2"
"1008",2281,"6701 Wentworth/Loyola","430NE","006701","WENTWORTH","LOYOLA","AUSTIN",78724,"","Bus Stop","Farside","Northeast","Active",30.29325293,-97.63131598,"Capital Metro","2017-08-17",3,3,"3-3"
"1009",2282,"Loyola/Colony Loop","S2874","007100","LOYOLA","COLONY LOOP","AUSTIN",78724,"","Bus Stop","Farside","Northwest","Active",30.29809276,-97.64259184,"Capital Metro","2017-08-17",3,3,"3-3"
"1010",2287,"Colony Park/Loyola","161NW","006800","COLONY PARK","LOYOLA","Austin",78724,"","","Nearside","Northwest","Active",30.29875992,-97.64462042,"Capital Metro","2017-08-17",3,3,"3-3"
"1011",2288,"6714 Loyola/Sandshof","S2879","006714","LOYOLA","SANDSHOF","AUSTIN",78724,"","Bus Stop","Farside","Northwest","Active",30.29924703,-97.64583545,"Capital Metro","2017-08-17",3,3,"3-3"
"1012",2290,"5900 Loyola/Crystalbrook","S2881","005900","LOYOLA","CRYSTALBROOK","AUSTIN",78724,"","Bus Stop","Farside","Northwest","Active",30.30328137,-97.65459102,"Capital Metro","2017-08-17",3,3,"3-3"
"1013",2291,"5600 Loyola/Millrace","S2882","005600","LOYOLA","MILLRACE","AUSTIN",78724,"","Bus Stop","Farside","Northwest","Active",30.30305098,-97.6577592,"Capital Metro","2017-08-17",3,3,"3-3"
"1014",2292,"5200 Loyola/Bridgewater","S2883","005200","LOYOLA","BRIDGEWATER","AUSTIN",78723,"","Bus Stop","Nearside","Northeast","Active",30.30483697,-97.66406131,"Capital Metro","2017-08-17",3,3,"3-3"
"1015",2293,"5007 Loyola/Greensboro","S2884","005007","LOYOLA","GREENSBORO","AUSTIN",78723,"","Bus Stop","Farside","Northeast","Active",30.30664128,-97.66530409,"Capital Metro","2017-08-17",3,3,"3-3"
"1016",2294,"4600 Loyola/Manor","253NE","004600","LOYOLA","MANOR","AUSTIN",78723,"","Bus Stop","Nearside","Southeast","Active",30.30994449,-97.66695043,"Capital Metro","2017-08-17",3,3,"3-3"
"1017",2295,"3300 Loyola/Kings Point","S2886","003300","LOYOLA","KINGS POINT","AUSTIN",78723,"","Bus Stop","Nearside","Northeast","Active",30.31157719,-97.66907545,"Capital Metro","2017-08-17",3,3,"3-3"
"1018",2296,"2900 Loyola/Tulsa","S2887","002900","LOYOLA","TULSA","AUSTIN",78723,"","Bus Stop","Nearside","Northeast","Active",30.31419065,-97.67312558,"Capital Metro","2017-08-17",3,3,"3-3"
"1019",2298,"2400 Loyola/Roanoke","S2889","002400","LOYOLA","ROANOKE","AUSTIN",78723,"","Bus Stop","Nearside","Northeast","Active",30.31841267,-97.678508,"Capital Metro","2017-08-17",3,3,"3-3"
"1020",2299,"6800 Northeast/Loyola","S2890","006800","NORTHEAST","LOYOLA","AUSTIN",78723,"","Bus Stop","Mid-Block","Southwest","Active",30.31781531,-97.68076426,"Capital Metro","2017-08-17",3,2,"3-2"
"1021",2300,"6502 Northeast/North Hampton","S2891","006502","NORTHEAST","NORTH HAMPTON","AUSTIN",78723,"","Bus Stop","Nearside","Southwest","Active",30.31509267,-97.68136195,"Capital Metro","2017-08-17",3,2,"3-2"
"1022",2302,"2006 Gaston Place/Wellington","S2894","002006","GASTON","WELLINGTON","AUSTIN",78723,"","Bus Stop","Mid-Block","Northwest","Active",30.31262858,-97.68871077,"Capital Metro","2017-08-17",3,2,"3-2"
"1023",2305,"1500 Briarcliff/Belfast","S2896","001500","BRIARCLIFF","BELFAST","AUSTIN",78723,"","Bus Stop","Nearside","Northeast","Active",30.315083,-97.69441428,"Capital Metro","2017-08-17",3,2,"3-2"
"1024",2306,"5900 Cameron/Clayton","S261","005900","CAMERON","CLAYTON","AUSTIN",78723,"","Bus Stop","Farside","Southwest","Active",30.31704638,-97.7001045,"Capital Metro","2017-08-17",3,2,"3-2"
"1025",2307,"5700 Cameron/Reinli","S262","005700","CAMERON","REINLI","AUSTIN",78723,"","Bus Stop","Farside","Southwest","Active",30.31554942,-97.70191751,"Capital Metro","2017-08-17",3,2,"3-2"
"1026",2308,"5420 Cameron/Corona","S263","005420","CAMERON","CORONA","AUSTIN",78723,"","Bus Stop","Farside","Southwest","Active",30.31293942,-97.70529298,"Capital Metro","2017-08-17",3,2,"3-2"
"1027",2312,"4120 IH 35/Clarkson","S267","004120","IH 35","CLARKSON","AUSTIN",78751,"","Bus Stop","Mid-Block","Southwest","Active",30.29950059,-97.71711709,"Capital Metro","2017-08-17",3,2,"3-2"
"1028",2313,"3820 IH 35/38th Half","S718","003820","IH 35","38TH HALF","AUSTIN",78751,"","Bus Stop","Nearside","Northwest","Active",30.29510112,-97.71978301,"Capital Metro","2017-08-17",3,2,"3-2"
"1029",2314,"3500 IH 35/Concordia","S3653","003500","IH 35","CONCORDIA","AUSTIN",78705,"","Bus Stop","Nearside","Northwest","Active",30.2932403,-97.72094982,"Capital Metro","2017-08-17",3,2,"3-2"
"1030",2321,"500 Lamar/5th","244NW","000500","LAMAR","5TH","AUSTIN",78703,"","Bus Stop","Nearside","Northwest","Active",30.27053904,-97.75458686,"Capital Metro","2017-08-17",3,1,"3-1"
"1031",2322,"220 Lamar/Toomey","S220","000220","LAMAR","TOOMEY","AUSTIN",78704,"","Bus Stop","Nearside","Northwest","Active",30.26310028,-97.75787575,"Capital Metro","2017-08-17",3,1,"3-1"
"1032",2324,"Lamar Square Station (SB)","S166","001212","LAMAR","LAMAR SQUARE","AUSTIN",78704,"","Rapid Station","Nearside","Northwest","Active",30.25449345,-97.76256623,"Capital Metro","2017-08-17",3,1,"3-1"
"1033",2326,"2008 Lamar/Hether","S210","002008","LAMAR","HETHER","AUSTIN",78704,"","Bus Stop","Farside","Southwest","Active",30.24912865,-97.76820198,"Capital Metro","2017-08-17",3,1,"3-1"
"1034",2328,"Oltorf West Station (SB)","S2902","002118","LAMAR","OXFORD","AUSTIN",78704,"","Rapid Station","Nearside","Northeast","Active",30.24802801,-97.7717563,"Capital Metro","2017-08-17",3,1,"3-1"
"1035",2329,"2638 Lamar/Dickson","S1086","002638","LAMAR","DICKSON","AUSTIN",78704,"","Bus Stop","Nearside","Northwest","Active",30.24547128,-97.77992653,"Capital Metro","2017-08-17",3,1,"3-1"
"1036",2331,"3000 Lamar/Barton Skyway","S1085","003000","LAMAR","BARTON SKYWAY","AUSTIN",78704,"","Bus Stop","Farside","Southwest","Active",30.24318555,-97.78307738,"Capital Metro","2017-08-17",3,1,"3-1"
"1037",2332,"3200 Lamar/Westoak","S2905","003200","LAMAR","WESTOAK","AUSTIN",78704,"","Bus Stop","Mid-Block","Southwest","Active",30.24170378,-97.78512681,"Capital Metro","2017-08-17",3,1,"3-1"
"1038",2333,"3802 Lamar/Panther","S1047","003802","LAMAR","PANTHER","AUSTIN",78704,"","Bus Stop","Farside","Southwest","Active",30.23855248,-97.78960371,"Capital Metro","2017-08-17",2,1,"2-1"
"1039",2334,"Brodie Oaks Station (SB)","S2906","004010","LAMAR","BRODIE OAKS","AUSTIN",78704,"","Rapid Station","Nearside","Northwest","Active",30.23657077,-97.79250795,"Capital Metro","2017-08-17",2,1,"2-1"
"1040",2370,"Brodie Oaks Station (NB)","S2909","004101","LAMAR","BEN WHITE","AUSTIN",78704,"","Rapid Station","Mid-Block","Northeast","Active",30.23595,-97.79263333,"Capital Metro","2017-08-17",2,1,"2-1"
"1041",2374,"2801 Lamar/Manchaca","236SW","002801","LAMAR","MANCHACA","AUSTIN",78704,"","Bus Stop","Nearside","Southeast","Active",30.24401378,-97.78157674,"Capital Metro","2017-08-17",3,1,"3-1"
"1042",2384,"3435 IH 35/Concordia","S3658","003435","IH 35","CONCORDIA","AUSTIN",78722,"","Bus Stop","Nearside","Southeast","Active",30.29266434,-97.72066472,"Capital Metro","2017-08-17",3,2,"3-2"
"1043",2388,"Cameron/52nd","S239","005121","CAMERON","52ND","AUSTIN",78723,"","Bus Stop","Nearside","Southeast","Active",30.30988659,-97.70885835,"Capital Metro","2017-08-17",3,2,"3-2"
"1044",2389,"Cameron/Broadmoor","S2750","005340","CAMERON","BROADMOOR","AUSTIN",78723,"","Bus Stop","Farside","Northeast","Active",30.31188112,-97.70636075,"Capital Metro","2017-08-17",3,2,"3-2"
"1045",2390,"Cameron/Corona","123SE","005500","CAMERON","CORONA","AUSTIN",78723,"","Bus Stop","Farside","Northeast","Active",30.31318468,-97.70467901,"Capital Metro","2017-08-17",3,2,"3-2"
"1046",2392,"5913 Cameron/Briarcliff","S2845","005913","CAMERON","BRIARCLIFF","AUSTIN",78723,"","Bus Stop","Nearside","Southeast","Active",30.31712641,-97.69967941,"Capital Metro","2017-08-17",3,2,"3-2"
"1047",2393,"Briarcliff/Nassau","S2846","001400","BRIARCLIFF","NASSAU","AUSTIN",78723,"","Bus Stop","Farside","Southeast","Active",30.31654352,-97.69780715,"Capital Metro","2017-08-17",3,2,"3-2"
"1048",2394,"1503 Briarcliff/Belfast","S2847","001503","BRIARCLIFF","BELFAST","AUSTIN",78723,"","Bus Stop","Mid-Block","Southeast","Active",30.31490642,-97.69436184,"Capital Metro","2017-08-17",3,2,"3-2"
"1049",2396,"1941 Gaston Place/Wellington","S2849","001941","GASTON","WELLINGTON","AUSTIN",78723,"","Bus Stop","Nearside","Southwest","Active",30.31241588,-97.68864571,"Capital Metro","2017-08-17",3,2,"3-2"
"1050",2397,"6210 North Hampton/Haney","S2850","006210","NORTH HAMPTON","HANEY","AUSTIN",78723,"","Bus Stop","Mid-Block","Southeast","Active",30.31283636,-97.68374909,"Capital Metro","2017-08-17",3,2,"3-2"
"1051",2398,"6311 North Hampton/Bristol","S2851","006311","NORTH HAMPTON","BRISTOL","AUSTIN",78723,"","Bus Stop","Mid-Block","Northeast","Active",30.31362707,-97.68179537,"Capital Metro","2017-08-17",3,2,"3-2"
"1052",2399,"6801 Northeast/Lehigh","S2852","006801","NORTHEAST","LEHIGH","AUSTIN",78723,"","Bus Stop","Mid-Block","Northeast","Active",30.31765665,-97.6806611,"Capital Metro","2017-08-17",3,2,"3-2"
"1053",2400,"Loyola/Northeast","S2853","002300","LOYOLA","NORTHEAST","AUSTIN",78723,"","Bus Stop","Farside","Southeast","Active",30.31839881,-97.67973481,"Capital Metro","2017-08-17",3,3,"3-3"
"1054",2402,"2705 Loyola/Willamette","S2855","002705","LOYOLA","WILLAMETTE","AUSTIN",78723,"","Bus Stop","Farside","Southwest","Active",30.31560463,-97.67470299,"Capital Metro","2017-08-17",3,3,"3-3"
"1055",2403,"2803 Loyola/Tulsa","S2856","002803","LOYOLA","TULSA","AUSTIN",78723,"","Bus Stop","Nearside","Southwest","Active",30.31418852,-97.67334802,"Capital Metro","2017-08-17",3,3,"3-3"
"1056",2404,"3115 Loyola/Tampa Cove","S2857","003115","LOYOLA","TAMPA COVE","AUSTIN",78723,"","Bus Stop","Nearside","Southwest","Active",30.3120473,-97.67037668,"Capital Metro","2017-08-17",3,3,"3-3"
"1057",2406,"5007 Loyola/Greensboro","S2858","005007","LOYOLA","GREENSBORO","AUSTIN",78723,"","Bus Stop","Nearside","Northwest","Active",30.30653432,-97.66544391,"Capital Metro","2017-08-17",3,3,"3-3"
"1058",2407,"5213 Loyola/Bridgewater","S2859","005213","LOYOLA","BRIDGEWATER","AUSTIN",78723,"","Bus Stop","Farside","Southeast","Active",30.30469867,-97.66410864,"Capital Metro","2017-08-17",3,3,"3-3"
"1059",2410,"6725 Loyola/Sandshof","S2863","006725","LOYOLA","SANDSHOF","AUSTIN",78724,"","Bus Stop","Farside","Southeast","Active",30.2986467,-97.64518095,"Capital Metro","2017-08-17",3,3,"3-3"
"1060",2416,"Loyola/Cielo Vista","S2868","007100","LOYOLA","CIELO VISTA","AUSTIN",78724,"","Bus Stop","Nearside","Southwest","Active",30.29783725,-97.64274823,"Capital Metro","2017-08-17",3,3,"3-3"
"1061",2419,"Northland/Marilyn","S2701","002901","NORTHLAND","MARILYN","AUSTIN",78731,"","Bus Stop","Nearside","Southwest","Active",30.33454556,-97.75183151,"Capital Metro","2017-08-17",3,1,"3-1"
"1062",2421,"Allandale/Shoalwood","S2703","002200","ALLANDALE","SHOALWOOD","AUSTIN",78756,"","Bus Stop","Nearside","Southwest","Active",30.33515,-97.7431,"Capital Metro","2017-08-17",3,1,"3-1"
"1063",2422,"Allandale/Burnet SW Corner","224EB","002100","ALLANDALE","BURNET","AUSTIN",78756,"","Bus Stop","Nearside","Southwest","Active",30.33474,-97.74007,"Capital Metro","2017-08-17",3,1,"3-1"
"1064",2423,"1601 Koenig/Arroyo Seco","S2705","001601","KOENIG","ARROYO SECO","AUSTIN",78756,"","Bus Stop","Nearside","Southwest","Active",30.33240236,-97.73492209,"Capital Metro","2017-08-17",3,2,"3-2"
"1065",2424,"1317 Koenig/Woodrow","S2122","001317","KOENIG","WOODROW","AUSTIN",78756,"","Bus Stop","Nearside","Southeast","Active",30.33062993,-97.73122532,"Capital Metro","2017-08-17",3,2,"3-2"
"1066",2425,"1205 Koenig/Grover","S2706","001205","KOENIG","GROVER","AUSTIN",78756,"","Bus Stop","Nearside","Southwest","Active",30.32987082,-97.72964069,"Capital Metro","2017-08-17",3,2,"3-2"
"1067",2427,"Koenig/Guadalupe SW Corner","S2708","000600","KOENIG","GUADALUPE","AUSTIN",78751,"","Bus Stop","Nearside","Southwest","Active",30.32348777,-97.72402122,"Capital Metro","2017-08-17",3,2,"3-2"
"1068",2428,"111 Koenig/Avenue F","S22287","000111","KOENIG","AVENUE F","AUSTIN",78751,"","Bus Stop","Nearside","Southwest","Active",30.32192775,-97.71876415,"Capital Metro","2017-08-17",3,2,"3-2"
"1069",2432,"1101 Camino La Costa/La Posada","S1621","001101","CAMINO LA COSTA","LA POSADA","AUSTIN",78752,"","Bus Stop","Mid-Block","Southeast","Active",30.32408062,-97.69854946,"Capital Metro","2017-08-17",3,2,"3-2"
"1070",2433,"Camino La Costa/Atkinson","S1622","001280","CAMINO LA COSTA","ATKINSON","AUSTIN",78752,"","Bus Stop","Mid-Block","Southeast","Active",30.324264,-97.69535506,"Capital Metro","2017-08-17",3,2,"3-2"
"1071",2436,"7605 Cameron/Anderson","S3529","007605","CAMERON","ANDERSON","AUSTIN",78752,"","Bus Stop","Mid-Block","Southeast","Active",30.33146309,-97.68698556,"Capital Metro","2017-08-17",3,2,"3-2"
"1072",2439,"1476 Rutherford/Cameron","S3541","001476","RUTHERFORD","CAMERON","AUSTIN",78753,"","Bus Stop","Mid-Block","Northwest","Active",30.33794,-97.68431,"Capital Metro","2017-08-17",3,2,"3-2"
"1073",2441,"1601 Rutherford/Cameron","S2711","001601","RUTHERFORD","CAMERON","AUSTIN",78754,"","Bus Stop","Mid-Block","Southeast","Active",30.33645,-97.68178,"Capital Metro","2017-08-17",3,2,"3-2"
"1074",2443,"1823 Centre Creek/Centre Park","S2712","001823","CENTRE CREEK","CENTRE PARK","AUSTIN",78754,"","Bus Stop","Mid-Block","Southeast","Active",30.33640397,-97.6764931,"Capital Metro","2017-08-17",3,3,"3-3"
"1075",2451,"1706 Centre Creek/Cross Park","S2535","001706","CENTRE CREEK","CROSS PARK","AUSTIN",78754,"","Bus Stop","Mid-Block","Northwest","Active",30.33623,-97.67771,"Capital Metro","2017-08-17",3,3,"3-3"
"1076",2455,"8004 Cameron/Rutherford","S2726","008004","CAMERON","RUTHERFORD","AUSTIN",78753,"","Bus Stop","Mid-Block","Southwest","Active",30.33555,-97.68456,"Capital Metro","2017-08-17",3,2,"3-2"
"1077",2456,"7606 Cameron/Anderson","S2727","007606","CAMERON","ANDERSON","AUSTIN",78752,"","Bus Stop","Mid-Block","Southwest","Active",30.33123,-97.68753,"Capital Metro","2017-08-17",3,2,"3-2"
"1078",2457,"7400 Cameron/McKie","S2728","007400","CAMERON","MCKIE","AUSTIN",78752,"","Bus Stop","Nearside","Northwest","Active",30.32921,-97.69045,"Capital Metro","2017-08-17",3,2,"3-2"
"1079",2458,"Cameron/Westheimer","S2729","006908","CAMERON","WESTHEIMER","AUSTIN",78752,"","Bus Stop","Farside","Southwest","Active",30.32459755,-97.69336704,"Capital Metro","2017-08-17",3,2,"3-2"
"1080",2459,"1206 Camino La Costa/Grand Can","S260","001206","CAMINO LA COSTA","GRAND CANYON","AUSTIN",78752,"","Bus Stop","Mid-Block","Northwest","Active",30.32428047,-97.69614045,"Capital Metro","2017-08-17",3,2,"3-2"
"1081",2460,"1044 Camino La Costa/Calidad","S2730","001044","CAMINO LA COSTA","CALIDAD","AUSTIN",78752,"","Bus Stop","Mid-Block","Northwest","Active",30.32467986,-97.69930461,"Capital Metro","2017-08-17",3,2,"3-2"
"1082",2465,"200 Koenig/Avenue F","S2733","000200","KOENIG","AVENUE F","AUSTIN",78752,"","Bus Stop","Nearside","Northeast","Active",30.32198047,-97.71837932,"Capital Metro","2017-08-17",3,2,"3-2"
"1083",2468,"1120 Koenig/Grover","S2736","001120","KOENIG","GROVER","AUSTIN",78757,"","Bus Stop","Nearside","Northeast","Active",30.33005442,-97.72972371,"Capital Metro","2017-08-17",3,2,"3-2"
"1084",2469,"1316 Koenig/Woodrow","S2062","001316","KOENIG","WOODROW","AUSTIN",78757,"","Bus Stop","Nearside","Northeast","Active",30.33090868,-97.73144488,"Capital Metro","2017-08-17",3,2,"3-2"
"1085",2472,"Koenig/Burnet NE Corner","224WB","002000","KOENIG","BURNET","AUSTIN",78757,"","Bus Stop","Nearside","Northeast","Active",30.3348229,-97.73964108,"Capital Metro","2017-08-17",3,2,"3-2"
"1086",2473,"Allandale/Woodview","S2739","002300","ALLANDALE","WOODVIEW","AUSTIN",78757,"","Bus Stop","Nearside","Northeast","Active",30.33547,-97.74381,"Capital Metro","2017-08-17",3,1,"3-1"
"1087",2474,"2608 Allandale/Cary","S2740","002608","ALLANDALE","CARY","AUSTIN",78757,"","Bus Stop","Nearside","Northeast","Active",30.33552,-97.74692,"Capital Metro","2017-08-17",3,1,"3-1"
"1088",2475,"Northland/Bullard","S2741","002850","NORTHLAND","BULLARD","AUSTIN",78757,"","Bus Stop","Nearside","Northeast","Active",30.33456,-97.75026,"Capital Metro","2017-08-17",3,1,"3-1"
"1089",2476,"Northland/Balcones","311NB","005700","BALCONES","NORTHLAND","AUSTIN",78731,"","Bus Stop","Farside","Northeast","Active",30.3377074,-97.75674967,"Capital Metro","2017-08-17",3,1,"3-1"
"1090",2478,"1901 Blue Meadow/Bluff Springs","S820","001901","BLUE MEADOW","BLUFF SPRINGS","AUSTIN",78744,"","Bus Stop","Farside","Southeast","Active",30.1834264,-97.7686295,"Capital Metro","2017-08-17",2,1,"2-1"
"1091",2482,"6805 Meadow Lake/Bucks Run","S845","006805","MEADOW LAKE","BUCKS RUN","AUSTIN",78744,"","Bus Stop","Mid-Block","Southeast","Active",30.17904237,-97.75308316,"Capital Metro","2017-08-17",2,1,"2-1"
"1092",2483,"6601 Meadow Lake/William Canno","S836","006601","MEADOW LAKE","WILLIAM CANNON","AUSTIN",78744,"","Bus Stop","Nearside","Southeast","Active",30.18070802,-97.75027765,"Capital Metro","2017-08-17",2,1,"2-1"
"1093",2484,"Dove Springs/Softwood","S2640","004800","DOVE SPRINGS","SOFTWOOD","AUSTIN",78744,"","Bus Stop","Nearside","Northeast","Active",30.18529778,-97.74864745,"Capital Metro","2017-08-17",2,1,"2-1"
"1094",2485,"4606 Dove Springs/Turtle Dove","S2641","004606","DOVE SPRINGS","TURTLE DOVE","AUSTIN",78744,"","Bus Stop","Nearside","Northeast","Active",30.1859024,-97.75029948,"Capital Metro","2017-08-17",2,1,"2-1"
"1095",2487,"6101 Pino/Dovewood","S2643","006101","PINO","DOVEWOOD","AUSTIN",78744,"","Bus Stop","Mid-Block","Northeast","Active",30.18841137,-97.75085332,"Capital Metro","2017-08-17",2,1,"2-1"
"1096",2489,"Stassney/Spoke","S2613","002200","STASSNEY","SPOKE","AUSTIN",78744,"","Bus Stop","Nearside","Northeast","Active",30.19353403,-97.75551956,"Capital Metro","2017-08-17",2,1,"2-1"
"1097",2490,"2006 Stassney/Ponciana","S2618","002006","STASSNEY","PONCIANA","AUSTIN",78744,"","Bus Stop","Nearside","Northeast","Active",30.19494247,-97.75786516,"Capital Metro","2017-08-17",2,1,"2-1"
"1098",2491,"1706 Stassney/IH 35","S2621","001706","STASSNEY","IH 35","AUSTIN",78744,"","Bus Stop","Nearside","Northeast","Active",30.19743666,-97.76164356,"Capital Metro","2017-08-17",2,1,"2-1"
"1099",2493,"3107 Red River/32nd","S363E","003107","RED RIVER","32ND","AUSTIN",78705,"","Bus Stop","Nearside","Southeast","Active",30.29066524,-97.72711206,"Capital Metro","2017-08-17",3,2,"3-2"
"1100",2494,"San Jacinto/Dean Keeton SB","374SW","002500","SAN JACINTO","DEAN KEETON","AUSTIN",78705,"","Bus Stop","Farside","Southwest","Temporarily Clo",30.28883813,-97.73468247,"Capital Metro","2017-08-17",3,2,"3-2"
"1101",2497,"2005 Stassney/Ponciana","S2633","002005","STASSNEY","PONCIANA","AUSTIN",78744,"","Bus Stop","Nearside","Southwest","Active",30.19503236,-97.75829704,"Capital Metro","2017-08-17",2,1,"2-1"
"1102",2499,"2433 Stassney/Palo Blanco","319SW","002433","STASSNEY","PALO BLANCO","AUSTIN",78744,"","Bus Stop","Nearside","Southwest","Active",30.19356782,-97.74983646,"Capital Metro","2017-08-17",2,1,"2-1"
"1103",2501,"6100 Pino/Dovewood","S2635","006100","PINO","DOVEWOOD","AUSTIN",78744,"","Bus Stop","Nearside","Northwest","Active",30.18833044,-97.75109539,"Capital Metro","2017-08-17",2,1,"2-1"
"1104",2502,"4603 Dove Springs/Turtle Dove","S2636","004603","DOVE SPRINGS","TURTLE DOVE","AUSTIN",78744,"","Bus Stop","Nearside","Southwest","Active",30.18611779,-97.75075357,"Capital Metro","2017-08-17",2,1,"2-1"
"1105",2503,"Dove Springs/Nesting","S2637","004800","DOVE SPRINGS","NESTING","AUSTIN",78744,"","Bus Stop","Nearside","Southwest","Active",30.1850651,-97.74721914,"Capital Metro","2017-08-17",2,1,"2-1"
"1106",2504,"6608 Meadow Lake/William Canno","S2192","006608","MEADOW LAKE","WILLIAM CANNON","AUSTIN",78744,"","Bus Stop","Farside","Southwest","Active",30.18061835,-97.75050445,"Capital Metro","2017-08-17",2,1,"2-1"
"1107",2505,"6806 Meadow Lake/Bucks Run","S841","006806","MEADOW LAKE","BUCKS RUN","AUSTIN",78744,"","Bus Stop","Nearside","Northeast","Active",30.17914662,-97.75323083,"Capital Metro","2017-08-17",2,1,"2-1"
"1108",2507,"4412 Blue Meadow/Deep Circle","S832","004412","BLUE MEADOW","DEEP CIRCLE","AUSTIN",78744,"","Bus Stop","Mid-Block","Northwest","Active",30.17972239,-97.75843274,"Capital Metro","2017-08-17",2,1,"2-1"
"1109",2508,"2418 Blue Meadow/Bitteroot","S839","002418","BLUE MEADOW","BITTEROOT","AUSTIN",78744,"","Bus Stop","Mid-Block","Northwest","Active",30.18039959,-97.7611523,"Capital Metro","2017-08-17",2,1,"2-1"
"1110",2511,"1900 Blue Meadow/Bluff Springs","S856","001900","BLUE MEADOW","BLUFF SPRINGS","AUSTIN",78744,"","Bus Stop","Nearside","Northeast","Active",30.18365761,-97.76876469,"Capital Metro","2017-08-17",2,1,"2-1"
"1111",2516,"Congress/Riverside","344NE","000300","CONGRESS","RIVERSIDE","AUSTIN",78704,"","Bus Stop","Farside","Northeast","Active",30.25755922,-97.74655889,"Capital Metro","2017-08-17",3,1,"3-1"
"1112",2518,"300 15th/San Jacinto","S1519C","000300","15TH","SAN JACINTO","AUSTIN",78701,"","Bus Stop","Nearside","Northeast","Active",30.27632477,-97.73691711,"Capital Metro","2017-08-17",3,2,"3-2"
"1113",2519,"Congress/17th","S2680","001600","CONGRESS","17TH","AUSTIN",78701,"","Bus Stop","Nearside","Southeast","Active",30.27862408,-97.73877343,"Capital Metro","2017-08-17",3,2,"3-2"
"1114",2520,"1801 Congress/18th","S2681","001801","CONGRESS","18TH","AUSTIN",78701,"","Bus Stop","Mid-Block","Northeast","Active",30.27985587,-97.73832708,"Capital Metro","2017-08-17",3,2,"3-2"
"1115",2522,"311 Martin Luther King/San Jac","S2682","000311","MARTIN LUTHER KING","SAN JACINTO","AUSTIN",78701,"","Bus Stop","Nearside","Southwest","Active",30.2799099,-97.735956,"Capital Metro","2017-08-17",3,2,"3-2"
"1116",2530,"Rundberg/Parkfield","S1182","001300","RUNDBERG","PARKFIELD","AUSTIN",78758,"","Bus Stop","Farside","Northwest","Active",30.36768,-97.70662,"Capital Metro","2017-08-17",4,2,"4-2"
"1117",2534,"Quail Valley/Quail Hutch","S1195","010200","QUAIL VALLEY","QUAIL HUTCH","AUSTIN",78758,"","Bus Stop","Farside","Southeast","Active",30.37788,-97.70795,"Capital Metro","2017-08-17",4,2,"4-2"
"1118",2535,"1612 Mearns Meadow/Quail Valle","S2625","001612","MEARNS MEADOW","QUAIL VALLEY","AUSTIN",78758,"","Bus Stop","Farside","Northeast","Active",30.37889,-97.70653,"Capital Metro","2017-08-17",4,2,"4-2"
"1119",2536,"1720 Mearns Meadow/Robinwood","S1197","001720","MEARNS MEADOW","ROBINWOOD","AUSTIN",78758,"","Bus Stop","Nearside","Northeast","Active",30.38059,-97.70824,"Capital Metro","2017-08-17",4,2,"4-2"
