STOP_ID,STOP_NAME,STOP_ABBR,STREET_NMB,ON_STREET,AT_STREET,CITY,ZIP,BAY,STOP_TYPE,PLACEMENT,CORNER,STATUS,LATITUDE,LONGITUDE,SOURCE,SOURCEDATE
"5331",12601 Tech Ridge/Parmer,TRBPAR3N,"012601",TECH RIDGE,PARMER,AUSTIN,"78753",,Bus Stop,Nearside,Southeast,Active,30.39977535000,-97.65915977000,Capital Metro,2017-08-17
"5332",13201 McCallen/Parmer,MCAPAR2M,"013201",MCCALLEN,PARMER,AUSTIN,"78753",,Bus Stop,Mid-Block,Northeast,Active,30.41184683000,-97.66368609000,Capital Metro,2017-08-17
"5335",Canyon Ridge/Tech Ridge,CYRTRB4F,"000100",CANYON RIDGE,TECH RIDGE,AUSTIN,"78753",,Bus Stop,Farside,Southwest,Active,30.39814762000,-97.66904044000,Capital Metro,2017-08-17
"5336",Canyon Ridge/Yager,CYRYAG2F,"000100",CANYON RIDGE,YAGER,AUSTIN,"78753",,Bus Stop,Farside,Northeast,Active,30.39873392000,-97.66872477000,Capital Metro,2017-08-17
"5339",3300 Wells Branch/Howard,WLBHOW2N,"003300",WELLS BRANCH,HOWARD,,"78728",,Bus Stop,Nearside,Northeast,Active,30.44022945000,-97.69560245000,Capital Metro,2017-08-17
"5342",1831 Wells Branch/Thermal,WLBTHR4N,"001831",WELLS BRANCH,THERMAL,,"78728",,Bus Stop,Mid-Block,Southwest,Active,30.43458746000,-97.67813950000,Capital Metro,2017-08-17
"5345",1101 Howard/Center Line,HOWCTL4N,"001101",HOWARD,CENTER LINE,AUSTIN,"78753",,Bus Stop,Nearside,Southwest,Active,30.42281016000,-97.66827235000,Capital Metro,2017-08-17
"5346",Lamar/Walnut Creek Park,LMRWC4F,"012105",LAMAR,WALNUT CREEK PARK,AUSTIN,"78758",,Bus Stop,Farside,Southwest,Active,30.39878871000,-97.67954537000,Capital Metro,2017-08-17
"5347",12100 Lamar/Oakbrook,LMROKB1M,"012100",LAMAR,OAKBROOK,AUSTIN,"78758",,Bus Stop,Mid-Block,Northwest,Active,30.39325220000,-97.68142826000,Capital Metro,2017-08-17
"5348",12001 Lamar/Oakbrook,LMROK2M,"012001",LAMAR,OAKBROOK,AUSTIN,"78753",,Bus Stop,Mid-Block,Northeast,Active,30.39362744000,-97.68100611000,Capital Metro,2017-08-17
"5349",West 38th Station (SB),038WST4N,"000801",38TH,WEST,AUSTIN,"78705",,Rapid Station,Nearside,Southwest,Active,30.30440528000,-97.74159384000,Capital Metro,2017-08-17
"5350",38th/Guadalupe,038GDL1F,"000600",38TH,GUADALUPE,AUSTIN,"78751",,Bus Stop,Farside,Northwest,Active,30.30340204000,-97.73901227000,Capital Metro,2017-08-17
"5351",West 38th Station (NB),038WST1F,"000802",38TH,WEST,AUSTIN,"78751",,Rapid Station,Farside,Northwest,Active,30.30469903000,-97.74177771000,Capital Metro,2017-08-17
"5352",38th/Ronson,038RNS4N,"000600",38TH,RONSON,AUSTIN,"78705",,Bus Stop,Nearside,Southwest,Active,30.30340071000,-97.73946088000,Capital Metro,2017-08-17
"5353",Guadalupe/27th,GDL0272F,"002700",GUADALUPE,27TH,AUSTIN,"78705",,Bus Stop,Farside,Northeast,Active,30.29305078000,-97.74156958000,Capital Metro,2017-08-17
"5354",2911 Congress/La Vista,CNGLVT2F,"002911",CONGRESS,LA VISTA,AUSTIN,"78704",,Bus Stop,Farside,Northeast,Active,30.23275628000,-97.75814691000,Capital Metro,2017-08-17
"5356",Metric/Gracy Farms,METGRF4F,"011700",METRIC,GRACY FARMS,AUSTIN,"78758",,Bus Stop,Farside,Southwest,Active,30.39788512000,-97.70486640000,Capital Metro,2017-08-17
"5357",Guadalupe/31st,GDL0311N,"003100",GUADALUPE,31ST,AUSTIN,"78705",,Bus Stop,Farside,Northeast,Active,30.29802579000,-97.74126713000,Capital Metro,2017-08-17
"5363",5310 Congress/Mockingbird,CONMOC02,"005310",CONGRESS,MOCKINGBIRD,AUSTIN,"78745",,Bus Stop,Nearside,Northwest,Active,30.20766179000,-97.77368395000,Capital Metro,2017-08-17
"5364",Us Hwy 290 WB/Industrial Oaks,USHIND12,"005366",US HWY 290 WB,INDUSTRIAL OAKS,AUSTIN,"78735",,Bus Stop,Nearside,Northeast,Active,30.23715201000,-97.83821446000,Capital Metro,2017-08-17
"5369",SE Corner Road A/Road B,ROAROA22,"000000",ROAD A,ROAD B,AUSTIN,"78758",,Bus Stop,Nearside,Southeast,Active,30.39146751000,-97.72597966000,Capital Metro,2017-08-17
"5372",Airport/56th,AIR56T30,"000000",AIRPORT,56TH,AUSTIN,"78751",,Bus Stop,Farside,Southwest,Active,30.31787033000,-97.71336022000,Capital Metro,2017-08-17
"5373",Nueces/27th,NUE27T30,"000000",NUECES,27TH,AUSTIN,"78705",,Bus Stop,Farside,Southwest,Active,30.29165659000,-97.74283477000,Capital Metro,2017-08-17
"5374",1000 Howard/Center Line,HOWCEN00,"001000",HOWARD,CENTER LINE,AUSTIN,"78660",,Bus Stop,Farside,Northwest,Active,30.42265414000,-97.66717567000,Capital Metro,2017-08-17
"5377",6502 Bluff Springs/William Can,BLUWIL01,"006502",BLUFF SPRINGS,WILLIAM CANNON,AUSTIN,"78744",NORTH,Bus Stop,Mid-Block,Northwest,Active,30.18994651000,-97.76758683000,Capital Metro,2017-08-17
"5378",Cullen/Slaughter,CULSLA22,"009201",CULLEN,SLAUGHTER,AUSTIN,"78748",,Bus Stop,Nearside,Southeast,Active,30.16693560000,-97.79092591000,Capital Metro,2017-08-17
"5379",San Jacinto/23rd (Midblock),SAN23R01,"002301",SAN JACINTO,23RD,AUSTIN,"78705",,Bus Stop,Mid-Block,Northeast,Active,30.28603214000,-97.73343274000,Capital Metro,2017-08-17
"5380",Slaughter/Francia,SLAFRA32,"000000",SLAUGHTER,FRANCIA,AUSTIN,"78748",,Bus Stop,Nearside,Southwest,Active,30.16943129000,-97.79623076000,Capital Metro,2017-08-17
"5383",5100 William Cannon/Pleasant V,WILPLE00,"005100",WILLIAM CANNON,PLEASANT VALLEY,AUSTIN,"78744",,Bus Stop,Mid-Block,Northwest,Active,30.18032588000,-97.74835518000,Capital Metro,2017-08-17
"5386",Leander Station Bay C,LPRBAYC,"000000",US 183,EVANS,Leander,"78641",C,,Farside,Northwest,Active,30.58661193000,-97.85546770000,Capital Metro,2017-08-17
"5387",Leander Station Bay D,LPRBAYD,"000000",US 183,EVANS,Leander,"78641",D,,Farside,Northwest,Active,30.58640732000,-97.85529644000,Capital Metro,2017-08-17
"5388",Leander Station Bay E,LPRBAYE,"000000",US 183,EVANS,Leander,"78641",E,,Farside,Northwest,Active,30.58628261000,-97.85512915000,Capital Metro,2017-08-17
"5391",3601 Lamar/Panther,LAMPAN10,"003601",LAMAR,PANTHER,AUSTIN,"78704",,Bus Stop,Farside,Northeast,Active,30.23942598000,-97.78802239000,Capital Metro,2017-08-17
"5392",2421 Rosewood/Bedford,ROSBED32,"002421",ROSEWOOD,BEDFORD,AUSTIN,"78702",,Bus Stop,Nearside,Southwest,Active,30.27220944000,-97.70818976000,Capital Metro,2017-08-17
"5393",815 Koenig/Lamar,227EB,"000815",KOENIG,LAMAR,AUSTIN,"78756",,Bus Stop,Nearside,Southwest,Active,30.32631937000,-97.72697147000,Capital Metro,2017-08-17
"5394",810 45th/Red River,45TRED00,"000810",45TH,RED RIVER,AUSTIN,"78751",,Bus Stop,Farside,Northwest,Active,30.30516679000,-97.72018428000,Capital Metro,2017-08-17
"5396",907 Lamar/Treadwell,LAMTRE10,"000907",LAMAR,TREADWELL,AUSTIN,"78704",,Bus Stop,Farside,Northeast,Active,30.25654836000,-97.76103786000,Capital Metro,2017-08-17
"5398",5201 William Cannon/Pleasant V,WILPLE32,"005201",WILLIAM CANNON,PLEASANT VALLEY,AUSTIN,"78744",,Bus Stop,Mid-Block,Southwest,Active,30.17989310000,-97.74799059000,Capital Metro,2017-08-17
"5399",Pleasant Valley/William Cannon,PLEWIL22,"006607",PLEASANT VALLEY,WILLIAM CANNON,AUSTIN,"78744",,Bus Stop,Nearside,Southeast,Active,30.17893684000,-97.74692581000,Capital Metro,2017-08-17
"5401",3001 Goodwin/Tillery,GOOTIL31,"003001",GOODWIN,TILLERY,AUSTIN,"78702",,Bus Stop,Mid-Block,Southwest,Active,30.27008916000,-97.70223874000,Capital Metro,2017-08-17
"5404",3308 Webberville/Bedford,WEBBED30,"003308",WEBBERVILLE,BEDFORD,AUSTIN,"78702",,Bus Stop,Farside,Southwest,Active,30.26966439000,-97.70658032000,Capital Metro,2017-08-17
"5405",Hyde Park Station (SB),GUA38T02,"003820",GUADALUPE,38TH HALF,AUSTIN,"78751",,Rapid Station,Nearside,Northwest,Active,30.30357373000,-97.73774840000,Capital Metro,2017-08-17
"5406",9100 Georgian/Fawnridge,GEOFAW00,"009100",GEORGIAN,FAWNRIDGE,AUSTIN,"78753",,Bus Stop,Nearside,Northwest,Active,30.35847821000,-97.69498961000,Capital Metro,2017-08-17
"5408",35th/Oakmont,35TOAK20,"001809",35TH,OAKMONT,AUSTIN,"78703",,Bus Stop,Farside,Southeast,Active,30.30834720000,-97.75403696000,Capital Metro,2017-08-17
"5410",Chestnut/13th,CHE13T00,"001208",CHESTNUT,13TH,AUSTIN,"78702",,Bus Stop,Farside,Northwest,Active,30.27520604000,-97.71607481000,Capital Metro,2017-08-17
"5411",11125 Pecan Park/Lakeline Mall,PECLAK00,"011125",PECAN PARK,LAKELINE MALL,AUSTIN,"78613",,Bus Stop,Nearside,Northwest,Active,30.47297153000,-97.80267267000,Capital Metro,2017-08-17
"5413",Lakeline/North Lake Creek,LAKNOR00,"011101",LAKELINE,NORTH LAKE CREEK,AUSTIN,"78717",,Bus Stop,Farside,Northwest,Active,30.48014055000,-97.79737548000,Capital Metro,2017-08-17
"5415",Airport/53rd,AIR53R02,"000000",AIRPORT,53RD,AUSTIN,"78751",,Bus Stop,Nearside,Northwest,Active,30.31408606000,-97.71512784000,Capital Metro,2017-08-17
"5416",Slaughter/Simonetti,SLASIM00,"000000",SLAUGHTER,SIMONETTI,AUSTIN,"78748",,Bus Stop,Farside,Northwest,Active,30.17417277000,-97.80446672000,Capital Metro,2017-08-17
"5421",Balcones/Hart,BALHAR00,"005926",BALCONES,HART,AUSTIN,"78731",,Bus Stop,Farside,Northwest,Active,30.34239705000,-97.75405202000,Capital Metro,2017-08-17
"5424",601 Lamar/6th,LAM6TH00,"000601",LAMAR,6TH,AUSTIN,"78703",,Bus Stop,Farside,Northwest,Active,30.27219002000,-97.75353856000,Capital Metro,2017-08-17
"5425",Loyola/Ed Bluestein,LOYEDB00,"000000",LOYOLA,ED BLUESTEIN,AUSTIN,"78723",,Bus Stop,Farside,Northwest,Active,30.30309228000,-97.66194968000,Capital Metro,2017-08-17
"5427",58 Waller/Holly,WALHOL00,"000058",WALLER,HOLLY,AUSTIN,"78702",,Bus Stop,Farside,Southwest,Active,30.25606636000,-97.73446854000,Capital Metro,2017-08-17
"5428",11020 Lakeline Mall/Pecan Park,LAKPEC00,"011020",LAKELINE MALL,PECAN PARK,AUSTIN,"78613",,Bus Stop,Farside,Northwest,Active,30.47237832000,-97.80125545000,Capital Metro,2017-08-17
"5429",Barbara Jordan/Lancaster,BARLAN00,"000000",BARBARA JORDAN,LANCASTER,AUSTIN,"78723",,Bus Stop,Farside,Northwest,Active,30.30641834000,-97.70875616000,Capital Metro,2017-08-17
"5432",Research/Riata Trace,RESRIA12,"000000",RESEARCH,RIATA TRACE,AUSTIN,"78727",,Bus Stop,Nearside,Northeast,Active,30.42592940000,-97.75164020000,Capital Metro,2017-08-17
"5433",3000 Oak Springs/Tillery,OAKTIL00,"003000",OAK SPRINGS,TILLERY,AUSTIN,"78702",,Bus Stop,Mid-Block,Northwest,Active,30.27320584000,-97.70066461000,Capital Metro,2017-08-17
"5434",Riverside/Metro Center,RIVMET00,"007712",RIVERSIDE,METRO CENTER,AUSTIN,"78744",,Bus Stop,Farside,Northwest,Active,30.21668414000,-97.68963715000,Capital Metro,2017-08-17
"5436",Airport/38th,AIR38T00,"003839",AIRPORT,38TH,AUSTIN,"78723",,Bus Stop,Farside,Northwest,Active,30.28909673000,-97.70700936000,Capital Metro,2017-08-17
"5438",305 Dean Keeton/San Jacinto,DEASAN32,"000305",DEAN KEETON,SAN JACINTO,AUSTIN,"78712",,Bus Stop,Mid-Block,Southwest,Active,30.28921894000,-97.73518294000,Capital Metro,2017-08-17
"5440",Comal/5th,COM5TH00,"000412",COMAL,5TH,AUSTIN,"78702",,Bus Stop,Farside,Northwest,Active,30.26184138000,-97.72721783000,Capital Metro,2017-08-17
"5442",12430 Metric/Parmer,METPAR00,"012430",METRIC,PARMER,AUSTIN,"78758",,Bus Stop,Mid-Block,Southwest,Active,30.41226313000,-97.69136011000,Capital Metro,2017-08-17
"5445",9302 Lamar/Rundberg,LAMRUN00,"009302",LAMAR,RUNDBERG,AUSTIN,"78758",,Bus Stop,Farside,Southwest,Active,30.36175771000,-97.69792701000,Capital Metro,2017-08-17
"5446",1113 Rutherford/Furness,RUTFUR32,"001113",RUTHERFORD,FURNESS,AUSTIN,"78753",,Bus Stop,Farside,Southeast,Active,30.34045408000,-97.69005838000,Capital Metro,2017-08-17
"5447",1112 Rutherford/Furness,RUTFUR12,"001112",RUTHERFORD,FURNESS,AUSTIN,"78753",,Bus Stop,Nearside,Northeast,Active,30.34058034000,-97.68993509000,Capital Metro,2017-08-17
"5449",Lamar/West Gate,LAMWES00,"004600",LAMAR,WEST GATE,SUNSET VALLEY,"78735",,Bus Stop,Farside,Northwest,Active,30.23228339000,-97.80455523000,Capital Metro,2017-08-17
"5452",Braker/Mopac SW Corner,BRAMOP32,"003925",BRAKER,MOPAC,AUSTIN,"78759",,Bus Stop,Nearside,Southwest,Active,30.39641164000,-97.73432942000,Capital Metro,2017-08-17
"5455",51st/Lancaster,51SLAN00,"001200",51ST,LANCASTER,AUSTIN,"78723",,Bus Stop,Farside,Northwest,Active,30.30823180000,-97.70776811000,Capital Metro,2017-08-17
"5456",Mabel Davis Park,PARWOO00,"003435",PARKER,WOODWARD,AUSTIN,"78741",,Bus Stop,Mid-Block,Northeast,Active,30.22000584000,-97.74296640000,Capital Metro,2017-08-17
"5461",1404 Fort Branch/Delano,FORDEL32,"001404",FORT BRANCH,DELANO,AUSTIN,"78721",,Bus Stop,Nearside,Southwest,Temporarily Clo,30.27834253000,-97.68017415000,Capital Metro,2017-08-17
"5462",1317 Fort Branch/Delano,FORDEL22,"001317",FORT BRANCH,DELANO,AUSTIN,"78721",,Bus Stop,Nearside,Southeast,Active,30.27789444000,-97.67989492000,Capital Metro,2017-08-17
"5463",Ledesma/Lott,LEDLOT32,"005309",LEDESMA,LOTT,AUSTIN,"78721",,Bus Stop,Nearside,Southwest,Active,30.27035807000,-97.68209471000,Capital Metro,2017-08-17
"5464",2810 Oak Springs/Webberville,OAKWEB11,"002810",OAK SPRINGS,WEBBERVILLE,AUSTIN,"78702",,Bus Stop,Mid-Block,Northeast,Active,30.27293924000,-97.70224978000,Capital Metro,2017-08-17
"5465",Govalle/Springdale,GOVSPR32,"003710",GOVALLE,SPRINGDALE,AUSTIN,"78702",,Bus Stop,Nearside,Southwest,Active,30.26403288000,-97.69678456000,Capital Metro,2017-08-17
"5466",703 Montopolis/Ponca,MONPON22,"000703",MONTOPOLIS,PONCA,AUSTIN,"78741",,Bus Stop,Nearside,Southeast,Active,30.23745910000,-97.69528925000,Capital Metro,2017-08-17
"5468",4907 Burleson/Drossett,BURDRO20,"004907",BURLESON,DROSSETT,AUSTIN,"78744",,Bus Stop,Farside,Southeast,Active,30.21188295000,-97.73006369000,Capital Metro,2017-08-17
"5469",5301 Burleson/Promontory Point,BURPRO20,"005301",BURLESON,PROMONTORY POINT,AUSTIN,"78744",,Bus Stop,Farside,Southeast,Active,30.21021851000,-97.72656457000,Capital Metro,2017-08-17
"5470",Riverside/Palma Verde,RIVPAL12,"008201",RIVERSIDE,PALMA VERDE,AUSTIN,"78744",,Bus Stop,Nearside,Northeast,Active,30.21703943000,-97.68524495000,Capital Metro,2017-08-17
"5472",8400 Manchaca/Keepsake,MANKEE02,"008400",MANCHACA,KEEPSAKE,AUSTIN,"78745",,Bus Stop,Nearside,Northwest,Active,30.18823868000,-97.81501173000,Capital Metro,2017-08-17
"5473",8204 West Gate/Linnet,WESLIN02,"008204",WEST GATE,LINNET,AUSTIN,"78745",,Bus Stop,Nearside,Northwest,Active,30.19658089000,-97.82904318000,Capital Metro,2017-08-17
"5476",8007 West Gate/Ranch,WESRAN20,"008007",WEST GATE,RANCH,AUSTIN,"78745",,Bus Stop,Farside,Southeast,Active,30.19868335000,-97.82688544000,Capital Metro,2017-08-17
"5478",7408 West Gate/Grennock,WESGRE30,"007408",WEST GATE,GRENNOCK,AUSTIN,"78745",,Bus Stop,Farside,Southwest,Active,30.20179455000,-97.81872993000,Capital Metro,2017-08-17
"5479",3701 Manchaca/Valley View,MANVAL10,"003701",MANCHACA,VALLEY VIEW,AUSTIN,"78704",,Bus Stop,Farside,Northeast,Active,30.23683763000,-97.78376936000,Capital Metro,2017-08-17
"5481",3001 Oak Springs/Tillery,OAKTIL31,"003001",OAK SPRINGS,TILLERY,AUSTIN,"78702",,Bus Stop,Mid-Block,Southwest,Active,30.27303699000,-97.70082898000,Capital Metro,2017-08-17
"5482",Lancaster/Barbara Jordan,BARLAN22,"001311",LANCASTER,BARBARA JORDAN,AUSTIN,"78723",,Bus Stop,Nearside,Southeast,Active,30.30573641000,-97.70751744000,Capital Metro,2017-08-17
"5483",Mueller/Philomena,MUEPHI01,"000000",MUELLER,PHILOMENA,AUSTIN,"78723",,Bus Stop,Mid-Block,Northwest,Active,30.30221907000,-97.70522650000,Capital Metro,2017-08-17
"5484",Philomena/James Wheat,PHIJAM00,"000000",PHILOMENA,JAMES WHEAT,AUSTIN,"78723",,Bus Stop,Farside,Northwest,Active,30.30218847000,-97.70773520000,Capital Metro,2017-08-17
"5485",IH 35/William Cannon,IH3WIL22,"000000",IH 35,WILLIAM CANNON,AUSTIN,"78744",,Bus Stop,Nearside,Southeast,Active,30.18955309000,-97.77053247000,Capital Metro,2017-08-17
"5487",727 Stassney/Nancy,STANAN02,"000727",STASSNEY,NANCY,AUSTIN,"78745",,Bus Stop,Nearside,Northwest,Active,30.20905937000,-97.78428372000,Capital Metro,2017-08-17
"5489",4917 Congress/Ramble,CONRAM11,"004917",CONGRESS,RAMBLE,AUSTIN,"78745",,Bus Stop,Mid-Block,Northeast,Active,30.21211476000,-97.77091557000,Capital Metro,2017-08-17
"5491",4800 Convict Hill/Brush Countr,CONBRU01,"004800",CONVICT HILL,BRUSH COUNTRY,AUSTIN,"78749",,Bus Stop,Mid-Block,Northwest,Active,30.21748900000,-97.84994637000,Capital Metro,2017-08-17
"5492",2200 Martin Luther King/Coleto,MARCOL12,"002200",MARTIN LUTHER KING,COLETO,AUSTIN,"78722",,Bus Stop,Nearside,Northeast,Active,30.28035626000,-97.71821679000,Capital Metro,2017-08-17
"5493",5401 Airport/53rd Half,AIR53R11,"005401",AIRPORT,53RD HALF,AUSTIN,"78751",,Bus Stop,Mid-Block,Northeast,Active,30.31655564000,-97.71378062000,Capital Metro,2017-08-17
"5494",5214 Duval/53rd,DUV53R12,"005214",DUVAL,53RD,AUSTIN,"78751",,Bus Stop,Nearside,Northeast,Active,30.31625673000,-97.71852025000,Capital Metro,2017-08-17
"5495",605 45th/Barrow,45TBAR21,"000605",45TH,BARROW,AUSTIN,"78751",,Bus Stop,Mid-Block,Southeast,Active,30.30628260000,-97.72287859000,Capital Metro,2017-08-17
"5496",904 11th/Branch,11TBRA12,"000904",11TH,BRANCH,AUSTIN,"78702",,Bus Stop,Nearside,Northeast,Active,30.26999533000,-97.73119295000,Capital Metro,2017-08-17
"5498",Seaholm Station (NB),CESSAN01,"000601",CESAR CHAVEZ,SAN ANTONIO,AUSTIN,"78701",,Rapid Station,Mid-Block,Northwest,Active,30.26506473000,-97.75082375000,Capital Metro,2017-08-17
"5499",714 6th/West,6THWES12,"000714",6TH,WEST,AUSTIN,"78701",,Bus Stop,Nearside,Northeast,Temporarily Clo,30.27031556000,-97.75048981000,Capital Metro,2017-08-17
"5500",William Cannon/Rialto,WILRIA02,"000000",WILLIAM CANNON,RIALTO,AUSTIN,"78735",,Bus Stop,Nearside,Northwest,Active,30.25017707000,-97.86660732000,Capital Metro,2017-08-17
"5501",Rialto/William Cannon,RIAWIL21,"000000",RIALTO,WILLIAM CANNON,AUSTIN,"78735",,Bus Stop,Mid-Block,Southeast,Active,30.24956253000,-97.85921697000,Capital Metro,2017-08-17
"5502",6541 William Cannon/US 290,WILUS201,"006541",WILLIAM CANNON,US 290,AUSTIN,"78735",,Bus Stop,Mid-Block,Northwest,Active,30.23782214000,-97.86380574000,Capital Metro,2017-08-17
"5503",6548 William Cannon/US 290,WILUS210,"006548",WILLIAM CANNON,US 290,AUSTIN,"78735",,Bus Stop,Mid-Block,Northeast,Active,30.23778786000,-97.86332164000,Capital Metro,2017-08-17
"5505",1120 St Johns/Grand Canyon,STJGRA01,"001120",ST JOHNS,GRAND CANYON,AUSTIN,"78752",,Bus Stop,Mid-Block,Northwest,Active,30.32838006000,-97.69461460000,Capital Metro,2017-08-17
"5506",7537 Cameron/Coronado Hills,CAMMCK11,"007537",CAMERON,CORONADO HILLS,AUSTIN,"78752",,Bus Stop,Mid-Block,Northeast,Active,30.33022390000,-97.68834159000,Capital Metro,2017-08-17
"5508",1309 Anderson/Lazy,ANDLAZ11,"001309",ANDERSON,LAZY,AUSTIN,"78757",,Bus Stop,Mid-Block,Northeast,Active,30.35074647000,-97.71972010000,Capital Metro,2017-08-17
"5509",6903 Airport/Kenniston,AIRKEN01,"006903",AIRPORT,KENNISTON,AUSTIN,"78752",,Bus Stop,Mid-Block,Northwest,Active,30.33607221000,-97.71789566000,Capital Metro,2017-08-17
"5510",Airport/Guadalupe,AIRGUA11,"006756",AIRPORT,GUADALUPE,AUSTIN,"78752",,Bus Stop,Mid-Block,Northeast,Active,30.33315528000,-97.71667295000,Capital Metro,2017-08-17
"5514",10112 Lake Creek/Pecan Park,LAKPEC02,"010112",LAKE CREEK,PECAN PARK,AUSTIN,"78729",,Bus Stop,Nearside,Northwest,Active,30.46403115000,-97.78922339000,Capital Metro,2017-08-17
"5515",9701 Anderson Mill/US 183,ANDUS121,"009701",ANDERSON MILL,US 183,AUSTIN,"78750",,Bus Stop,Mid-Block,Southeast,Active,30.44793315000,-97.79300608000,Capital Metro,2017-08-17
"5516",Rundberg/North Plaza,RUNNOR01,"000875",RUNDBERG,NORTH,AUSTIN,"78753",,Bus Stop,Mid-Block,Northwest,Active,30.35671699000,-97.68563232000,Capital Metro,2017-08-17
"5517",9813 Lamar/Longspur,LAMLON11,"009813",LAMAR,LONGSPUR,AUSTIN,"78753",,Bus Stop,Mid-Block,Northeast,Active,30.36816216000,-97.69398265000,Capital Metro,2017-08-17
"5518",11900 Lamar/Little Oak,LAMLIT10,"011900",LAMAR,LITTLE OAK,AUSTIN,"78753",,Bus Stop,Farside,Northeast,Active,30.38961824000,-97.68267389000,Capital Metro,2017-08-17
"5519",Rutland/Ledgewood,RUTLED21,"001738",RUTLAND,LEDGEWOOD,AUSTIN,"78758",,Bus Stop,Mid-Block,Southeast,Active,30.37588074000,-97.71084225000,Capital Metro,2017-08-17
"5520",13207 Metric/Staton,METSTA11,"013207",METRIC,STATON,AUSTIN,"78727",,Bus Stop,Mid-Block,Northeast,Active,30.42133461000,-97.68311259000,Capital Metro,2017-08-17
"5521",13621 Metric/Howard,METLYN11,"013621",METRIC,HOWARD,AUSTIN,"78727",,Bus Stop,Mid-Block,Southeast,Active,30.42627033000,-97.67685867000,Capital Metro,2017-08-17
"5522",13620 Metric/Howard,METHOW31,"013620",METRIC,HOWARD,AUSTIN,"78727",,Bus Stop,Mid-Block,Southwest,Active,30.42633426000,-97.67715942000,Capital Metro,2017-08-17
"5524",Rogge/Wellington,ROGWEL11,"000000",ROGGE,WELLINGTON,AUSTIN,"78723",,Bus Stop,Mid-Block,Northeast,Active,30.30625083000,-97.68500794000,Capital Metro,2017-08-17
"5525",Rogge/Coventry,ROGCOV11,"000000",ROGGE,COVENTRY,AUSTIN,"78723",,Bus Stop,Mid-Block,Northeast,Active,30.30643473000,-97.68509293000,Capital Metro,2017-08-17
"5527",2015 Cedar Bend/Park Bend,CEDPAR31,"002015",CEDAR BEND,PARK BEND,AUSTIN,"78758",,Bus Stop,Mid-Block,Southwest,Active,30.40909460000,-97.69903271000,Capital Metro,2017-08-17
"5528",203 Dean Keeton/Whitis,DEAWHI11,"000203",DEAN KEETON,WHITIS,AUSTIN,"78705",,Bus Stop,Mid-Block,Northeast,Active,30.28955251000,-97.73958637000,Capital Metro,2017-08-17
"5530",13200 McCallen/Center Ridge,MCCCEN31,"013200",MCCALLEN,CENTER RIDGE,AUSTIN,"78753",,Bus Stop,Mid-Block,Southwest,Active,30.41184369000,-97.66398109000,Capital Metro,2017-08-17
"5534",Downtown Station,RAIL001,"000400",4TH,TRINITY,AUSTIN,"78701",,Rail Station,Mid-Block,Northeast,Active,30.26501191000,-97.73929571000,Capital Metro,2017-08-17
"5535",Plaza Saltillo Station,RAIL002,"000000",5TH,COMAL,AUSTIN,"78702",,Rail Station,Mid-Block,Southwest,Active,30.26224153000,-97.72757784000,Capital Metro,2017-08-17
"5536",M L King Jr Station,RAIL003,"000000",MARTIN LUTHER KING,CLIFFORD,AUSTIN,"78702",,Rail Station,Mid-Block,Southwest,Active,30.27981791000,-97.70903073000,Capital Metro,2017-08-17
"5537",Highland Station,RAIL004,"000000",AIRPORT,DENSON,AUSTIN,"78752",,Rail Station,Mid-Block,Northwest,Active,30.32860081000,-97.71620336000,Capital Metro,2017-08-17
"5538",Crestview Station,RAIL005,"000000",AIRPORT,JUSTIN,AUSTIN,"78757",,Rail Station,Mid-Block,Northwest,Active,30.33844817000,-97.71965604000,Capital Metro,2017-08-17
"5539",Kramer Station,RAIL006,"000000",BURNET,KRAMER,AUSTIN,"78758",,Rail Station,Mid-Block,Northeast,Active,30.39278601000,-97.71640002000,Capital Metro,2017-08-17
"5540",Howard Station,RAIL007,"000000",HOWARD,MOPAC,AUSTIN,"78727",,Rail Station,Mid-Block,Northwest,Active,30.43999035000,-97.70173407000,Capital Metro,2017-08-17
"5541",Lakeline Station,RAIL008,"000000",LYNDHURST,LAKELINE,AUSTIN,"78717",,Rail Station,Mid-Block,Southeast,Active,30.48103006000,-97.78654331000,Capital Metro,2017-08-17
"5542",Leander Station,RAIL009,"000000",US 183,METRO,LEANDER,"78641",,Rail Station,Mid-Block,Southeast,Active,30.58640085000,-97.85573500000,Capital Metro,2017-08-17
"5543",2630 Speedway/27th,SPE27T10,"002630",SPEEDWAY,27TH,AUSTIN,"78712",,Bus Stop,Farside,Southwest,Active,30.29121029000,-97.73668929000,Capital Metro,2017-08-17
"5544",South Congress Bay B,SCTCB,"000301",BEN WHITE,CONGRESS,AUSTIN,"78745",B,Bus Stop,Mid-Block,Northwest,Active,30.22291660000,-97.76693207000,Capital Metro,2017-08-17
"5545",South Congress Bay C,SCTCC,"000301",BEN WHITE,CONGRESS,AUSTIN,"78745",C,Bus Stop,Mid-Block,Northwest,Active,30.22308357000,-97.76685278000,Capital Metro,2017-08-17
"5547",South Congress Bay E,SCTCE,"000301",BEN WHITE,CONGRESS,AUSTIN,"78745",E,Bus Stop,Mid-Block,Northwest,Active,30.22343603000,-97.76664482000,Capital Metro,2017-08-17
